,model_num,optimizer,loss_fn,activation_fn,output_activation_fn,epochs,batch_size,num_hiddenlayer,neurons_in_hiddenlayer,neurons_in_inputlayer,num_dropout_layers,loss,mse_test,mae_test,mape_test,cosine_similarity_test,rmse_test,msle_test,corr
602,602.0,sgd,mse,exponential,relu,1.0,1.0,1.0,2.0,4.0,0.0,,,,,,,,0.5289031736657247
603,603.0,sgd,mse,exponential,relu,1.0,1.0,1.0,2.0,7.0,0.0,,,,,,,,0.5289031736657247
604,604.0,sgd,mse,exponential,relu,1.0,1.0,1.0,2.0,10.0,0.0,,,,,,,,0.5289031736657247
605,605.0,sgd,mse,exponential,relu,1.0,1.0,2.0,2.0,1.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
606,606.0,sgd,mse,exponential,relu,1.0,1.0,2.0,2.0,2.0,0.0,,,,,,,,0.5289031736657247
607,607.0,sgd,mse,exponential,relu,1.0,1.0,2.0,2.0,4.0,0.0,,,,,,,,0.5289031736657247
608,608.0,sgd,mse,exponential,relu,1.0,1.0,2.0,2.0,7.0,0.0,,,,,,,,0.5289031736657247
609,609.0,sgd,mse,exponential,relu,1.0,1.0,2.0,2.0,10.0,0.0,,,,,,,,0.5289031736657247
610,610.0,sgd,mse,exponential,relu,1.0,1.0,4.0,2.0,1.0,0.0,,,,,,,,0.5289031736657247
611,611.0,sgd,mse,exponential,relu,1.0,1.0,4.0,2.0,2.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
612,612.0,sgd,mse,exponential,relu,1.0,1.0,4.0,2.0,4.0,0.0,,,,,,,,0.5289031736657247
613,613.0,sgd,mse,exponential,relu,1.0,1.0,4.0,2.0,7.0,0.0,,,,,,,,0.5289031736657247
614,614.0,sgd,mse,exponential,relu,1.0,1.0,4.0,2.0,10.0,0.0,,,,,,,,0.5289031736657247
615,615.0,sgd,mse,exponential,relu,1.0,1.0,7.0,2.0,1.0,0.0,,,,,,,,0.5289031736657247
616,616.0,sgd,mse,exponential,relu,1.0,1.0,7.0,2.0,2.0,0.0,,,,,,,,0.5289031736657247
617,617.0,sgd,mse,exponential,relu,1.0,1.0,7.0,2.0,4.0,0.0,,,,,,,,0.5289031736657247
618,618.0,sgd,mse,exponential,relu,1.0,1.0,7.0,2.0,7.0,0.0,,,,,,,,0.5289031736657247
619,619.0,sgd,mse,exponential,relu,1.0,1.0,7.0,2.0,10.0,0.0,,,,,,,,0.5289031736657247
620,620.0,sgd,mse,exponential,relu,1.0,1.0,10.0,2.0,1.0,0.0,,,,,,,,0.5289031736657247
621,621.0,sgd,mse,exponential,relu,1.0,1.0,10.0,2.0,2.0,0.0,,,,,,,,0.5289031736657247
622,622.0,sgd,mse,exponential,relu,1.0,1.0,10.0,2.0,4.0,0.0,,,,,,,,0.5289031736657247
623,623.0,sgd,mse,exponential,relu,1.0,1.0,10.0,2.0,7.0,0.0,,,,,,,,0.5289031736657247
624,624.0,sgd,mse,exponential,relu,1.0,1.0,10.0,2.0,10.0,0.0,,,,,,,,0.5289031736657247
625,625.0,sgd,mse,exponential,relu,1.0,10.0,1.0,2.0,1.0,0.0,,,,,,,,0.5289031736657247
626,626.0,sgd,mse,exponential,relu,1.0,10.0,1.0,2.0,2.0,0.0,,,,,,,,0.5289031736657247
627,627.0,sgd,mse,exponential,relu,1.0,10.0,1.0,2.0,4.0,0.0,,,,,,,,0.5289031736657247
628,628.0,sgd,mse,exponential,relu,1.0,10.0,1.0,2.0,7.0,0.0,,,,,,,,0.5289031736657247
629,629.0,sgd,mse,exponential,relu,1.0,10.0,1.0,2.0,10.0,0.0,,,,,,,,0.5289031736657247
630,630.0,sgd,mse,exponential,relu,1.0,10.0,2.0,2.0,1.0,0.0,,,,,,,,0.5289031736657247
631,631.0,sgd,mse,exponential,relu,1.0,10.0,2.0,2.0,2.0,0.0,,,,,,,,0.5289031736657247
632,632.0,sgd,mse,exponential,relu,1.0,10.0,2.0,2.0,4.0,0.0,,,,,,,,0.5289031736657247
633,633.0,sgd,mse,exponential,relu,1.0,10.0,2.0,2.0,7.0,0.0,,,,,,,,0.5289031736657247
634,634.0,sgd,mse,exponential,relu,1.0,10.0,2.0,2.0,10.0,0.0,,,,,,,,0.5289031736657247
635,635.0,sgd,mse,exponential,relu,1.0,10.0,4.0,2.0,1.0,0.0,,,,,,,,0.5289031736657247
636,636.0,sgd,mse,exponential,relu,1.0,10.0,4.0,2.0,2.0,0.0,,,,,,,,0.5289031736657247
637,637.0,sgd,mse,exponential,relu,1.0,10.0,4.0,2.0,4.0,0.0,,,,,,,,0.5289031736657247
638,638.0,sgd,mse,exponential,relu,1.0,10.0,4.0,2.0,7.0,0.0,,,,,,,,0.5289031736657247
639,639.0,sgd,mse,exponential,relu,1.0,10.0,4.0,2.0,10.0,0.0,,,,,,,,0.5289031736657247
640,640.0,sgd,mse,exponential,relu,1.0,10.0,7.0,2.0,1.0,0.0,,,,,,,,0.5289031736657247
641,641.0,sgd,mse,exponential,relu,1.0,10.0,7.0,2.0,2.0,0.0,,,,,,,,0.5289031736657247
642,642.0,sgd,mse,exponential,relu,1.0,10.0,7.0,2.0,4.0,0.0,,,,,,,,0.5289031736657247
643,643.0,sgd,mse,exponential,relu,1.0,10.0,7.0,2.0,7.0,0.0,,,,,,,,0.5289031736657247
644,644.0,sgd,mse,exponential,relu,1.0,10.0,7.0,2.0,10.0,0.0,,,,,,,,0.5289031736657247
645,645.0,sgd,mse,exponential,relu,1.0,10.0,10.0,2.0,1.0,0.0,,,,,,,,0.5289031736657247
646,646.0,sgd,mse,exponential,relu,1.0,10.0,10.0,2.0,2.0,0.0,,,,,,,,0.5289031736657247
647,647.0,sgd,mse,exponential,relu,1.0,10.0,10.0,2.0,4.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
648,648.0,sgd,mse,exponential,relu,1.0,10.0,10.0,2.0,7.0,0.0,,,,,,,,0.5289031736657247
649,649.0,sgd,mse,exponential,relu,1.0,10.0,10.0,2.0,10.0,0.0,,,,,,,,0.5289031736657247
650,650.0,sgd,mse,exponential,relu,1.0,32.0,1.0,2.0,1.0,0.0,,,,,,,,0.5289031736657247
651,651.0,sgd,mse,exponential,relu,1.0,32.0,1.0,2.0,2.0,0.0,,,,,,,,0.5289031736657247
652,652.0,sgd,mse,exponential,relu,1.0,32.0,1.0,2.0,4.0,0.0,,,,,,,,0.5289031736657247
653,653.0,sgd,mse,exponential,relu,1.0,32.0,1.0,2.0,7.0,0.0,,,,,,,,0.5289031736657247
654,654.0,sgd,mse,exponential,relu,1.0,32.0,1.0,2.0,10.0,0.0,,,,,,,,0.5289031736657247
655,655.0,sgd,mse,exponential,relu,1.0,32.0,2.0,2.0,1.0,0.0,,,,,,,,0.5289031736657247
656,656.0,sgd,mse,exponential,relu,1.0,32.0,2.0,2.0,2.0,0.0,,,,,,,,0.5289031736657247
657,657.0,sgd,mse,exponential,relu,1.0,32.0,2.0,2.0,4.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
658,658.0,sgd,mse,exponential,relu,1.0,32.0,2.0,2.0,7.0,0.0,,,,,,,,0.5289031736657247
659,659.0,sgd,mse,exponential,relu,1.0,32.0,2.0,2.0,10.0,0.0,,,,,,,,0.5289031736657247
660,660.0,sgd,mse,exponential,relu,1.0,32.0,4.0,2.0,1.0,0.0,,,,,,,,0.5289031736657247
661,661.0,sgd,mse,exponential,relu,1.0,32.0,4.0,2.0,2.0,0.0,,,,,,,,0.5289031736657247
662,662.0,sgd,mse,exponential,relu,1.0,32.0,4.0,2.0,4.0,0.0,,,,,,,,0.5289031736657247
663,663.0,sgd,mse,exponential,relu,1.0,32.0,4.0,2.0,7.0,0.0,,,,,,,,0.5289031736657247
664,664.0,sgd,mse,exponential,relu,1.0,32.0,4.0,2.0,10.0,0.0,,,,,,,,0.5289031736657247
665,665.0,sgd,mse,exponential,relu,1.0,32.0,7.0,2.0,1.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
666,666.0,sgd,mse,exponential,relu,1.0,32.0,7.0,2.0,2.0,0.0,,,,,,,,0.5289031736657247
667,667.0,sgd,mse,exponential,relu,1.0,32.0,7.0,2.0,4.0,0.0,,,,,,,,0.5289031736657247
668,668.0,sgd,mse,exponential,relu,1.0,32.0,7.0,2.0,7.0,0.0,,,,,,,,0.5289031736657247
669,669.0,sgd,mse,exponential,relu,1.0,32.0,7.0,2.0,10.0,0.0,,,,,,,,0.5289031736657247
670,670.0,sgd,mse,exponential,relu,1.0,32.0,10.0,2.0,1.0,0.0,,,,,,,,0.5289031736657247
671,671.0,sgd,mse,exponential,relu,1.0,32.0,10.0,2.0,2.0,0.0,,,,,,,,0.5289031736657247
672,672.0,sgd,mse,exponential,relu,1.0,32.0,10.0,2.0,4.0,0.0,,,,,,,,0.5289031736657247
673,673.0,sgd,mse,exponential,relu,1.0,32.0,10.0,2.0,7.0,0.0,,,,,,,,0.5289031736657247
674,674.0,sgd,mse,exponential,relu,1.0,32.0,10.0,2.0,10.0,0.0,,,,,,,,0.5289031736657247
675,675.0,sgd,mse,exponential,relu,1.0,100.0,1.0,2.0,1.0,0.0,,,,,,,,0.5289031736657247
676,676.0,sgd,mse,exponential,relu,1.0,100.0,1.0,2.0,2.0,0.0,,,,,,,,0.5289031736657247
677,677.0,sgd,mse,exponential,relu,1.0,100.0,1.0,2.0,4.0,0.0,,,,,,,,0.5289031736657247
678,678.0,sgd,mse,exponential,relu,1.0,100.0,1.0,2.0,7.0,0.0,,,,,,,,0.5289031736657247
679,679.0,sgd,mse,exponential,relu,1.0,100.0,1.0,2.0,10.0,0.0,,,,,,,,0.5289031736657247
680,680.0,sgd,mse,exponential,relu,1.0,100.0,2.0,2.0,1.0,0.0,,,,,,,,0.5289031736657247
681,681.0,sgd,mse,exponential,relu,1.0,100.0,2.0,2.0,2.0,0.0,,,,,,,,0.5289031736657247
682,682.0,sgd,mse,exponential,relu,1.0,100.0,2.0,2.0,4.0,0.0,,,,,,,,0.5289031736657247
683,683.0,sgd,mse,exponential,relu,1.0,100.0,2.0,2.0,7.0,0.0,,,,,,,,0.5289031736657247
684,684.0,sgd,mse,exponential,relu,1.0,100.0,2.0,2.0,10.0,0.0,,,,,,,,0.5289031736657247
685,685.0,sgd,mse,exponential,relu,1.0,100.0,4.0,2.0,1.0,0.0,,,,,,,,0.5289031736657247
686,686.0,sgd,mse,exponential,relu,1.0,100.0,4.0,2.0,2.0,0.0,,,,,,,,0.5289031736657247
687,687.0,sgd,mse,exponential,relu,1.0,100.0,4.0,2.0,4.0,0.0,,,,,,,,0.5289031736657247
688,688.0,sgd,mse,exponential,relu,1.0,100.0,4.0,2.0,7.0,0.0,,,,,,,,0.5289031736657247
689,689.0,sgd,mse,exponential,relu,1.0,100.0,4.0,2.0,10.0,0.0,,,,,,,,0.5289031736657247
690,690.0,sgd,mse,exponential,relu,1.0,100.0,7.0,2.0,1.0,0.0,,,,,,,,0.5289031736657247
691,691.0,sgd,mse,exponential,relu,1.0,100.0,7.0,2.0,2.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
692,692.0,sgd,mse,exponential,relu,1.0,100.0,7.0,2.0,4.0,0.0,,,,,,,,0.5289031736657247
693,693.0,sgd,mse,exponential,relu,1.0,100.0,7.0,2.0,7.0,0.0,,,,,,,,0.5289031736657247
694,694.0,sgd,mse,exponential,relu,1.0,100.0,7.0,2.0,10.0,0.0,,,,,,,,0.5289031736657247
695,695.0,sgd,mse,exponential,relu,1.0,100.0,10.0,2.0,1.0,0.0,,,,,,,,0.5289031736657247
696,696.0,sgd,mse,exponential,relu,1.0,100.0,10.0,2.0,2.0,0.0,,,,,,,,0.5289031736657247
697,697.0,sgd,mse,exponential,relu,1.0,100.0,10.0,2.0,4.0,0.0,,,,,,,,0.5289031736657247
698,698.0,sgd,mse,exponential,relu,1.0,100.0,10.0,2.0,7.0,0.0,,,,,,,,0.5289031736657247
699,699.0,sgd,mse,exponential,relu,1.0,100.0,10.0,2.0,10.0,0.0,,,,,,,,0.5289031736657247
700,700.0,sgd,mse,exponential,relu,10.0,1.0,1.0,2.0,1.0,0.0,,,,,,,,0.5289031736657247
701,701.0,sgd,mse,exponential,relu,10.0,1.0,1.0,2.0,2.0,0.0,,,,,,,,0.5289031736657247
702,702.0,sgd,mse,exponential,relu,10.0,1.0,1.0,2.0,4.0,0.0,,,,,,,,0.5289031736657247
703,703.0,sgd,mse,exponential,relu,10.0,1.0,1.0,2.0,7.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
704,704.0,sgd,mse,exponential,relu,10.0,1.0,1.0,2.0,10.0,0.0,,,,,,,,0.5289031736657247
705,705.0,sgd,mse,exponential,relu,10.0,1.0,2.0,2.0,1.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
706,706.0,sgd,mse,exponential,relu,10.0,1.0,2.0,2.0,2.0,0.0,,,,,,,,0.5289031736657247
707,707.0,sgd,mse,exponential,relu,10.0,1.0,2.0,2.0,4.0,0.0,,,,,,,,0.5289031736657247
708,708.0,sgd,mse,exponential,relu,10.0,1.0,2.0,2.0,7.0,0.0,,,,,,,,0.5289031736657247
709,709.0,sgd,mse,exponential,relu,10.0,1.0,2.0,2.0,10.0,0.0,,,,,,,,0.5289031736657247
710,710.0,sgd,mse,exponential,relu,10.0,1.0,4.0,2.0,1.0,0.0,,,,,,,,0.5289031736657247
711,711.0,sgd,mse,exponential,relu,10.0,1.0,4.0,2.0,2.0,0.0,,,,,,,,0.5289031736657247
712,712.0,sgd,mse,exponential,relu,10.0,1.0,4.0,2.0,4.0,0.0,,,,,,,,0.5289031736657247
713,713.0,sgd,mse,exponential,relu,10.0,1.0,4.0,2.0,7.0,0.0,,,,,,,,0.5289031736657247
714,714.0,sgd,mse,exponential,relu,10.0,1.0,4.0,2.0,10.0,0.0,,,,,,,,0.5289031736657247
715,715.0,sgd,mse,exponential,relu,10.0,1.0,7.0,2.0,1.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
716,716.0,sgd,mse,exponential,relu,10.0,1.0,7.0,2.0,2.0,0.0,,,,,,,,0.5289031736657247
