,model_num,optimizer,loss_fn,activation_fn,output_activation_fn,epochs,batch_size,neurons_in_inputlayer,num_hiddenlayer,neurons_in_hiddenlayer,num_dropout_layers,loss,mse_test,mae_test,mape_test,cosine_similarity_test,rmse_test,msle_test,corr,total_runtime
372,370.0,nadam,msle,selu,relu,50.0,10.0,1.0,1.0,5.0,0.0,94.99055480957031,6484155957248.0,1634225.5,99.9923095703125,1.0,2546400.5,94.99055480957031,0.5289031736657247,0 days 09:08:40.950942
373,371.0,nadam,msle,selu,relu,50.0,10.0,1.0,1.0,10.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
374,372.0,nadam,msle,selu,relu,50.0,10.0,5.0,1.0,1.0,0.0,13.16878890991211,6199424057344.0,1579098.125,95.74346160888672,1.0,2489864.25,13.16878890991211,0.5289031736657247,0 days 09:08:40.950942
375,373.0,nadam,msle,selu,relu,50.0,10.0,5.0,1.0,5.0,0.0,5.179800033569336,5426369265664.0,1418195.75,83.04315185546875,1.0,2329456.75,5.179800033569336,0.5289031736657247,0 days 09:08:40.950942
376,374.0,nadam,msle,selu,relu,50.0,10.0,5.0,1.0,10.0,0.0,3.6427457332611084,5020194439168.0,1331501.0,76.47168731689453,1.0,2240579.0,3.6427457332611084,0.5289031736657247,0 days 09:08:40.950942
377,375.0,nadam,msle,selu,relu,50.0,10.0,10.0,1.0,1.0,0.0,4.548323631286621,5278030364672.0,1387394.5,80.58744049072266,1.0,2297396.5,4.548323631286621,0.5289031736657247,0 days 09:08:40.950942
378,376.0,nadam,msle,selu,relu,50.0,10.0,10.0,1.0,5.0,0.0,96.18453979492188,6484171161600.0,1634229.75,99.99276733398438,0.9999999403953552,2546403.5,96.18453979492188,0.5289031736657247,0 days 09:08:40.950942
379,377.0,nadam,msle,selu,relu,50.0,10.0,10.0,1.0,10.0,0.0,3.024057626724243,4806568574976.0,1279178.0,72.71512603759766,1.0,2192388.75,3.024057626724243,0.5289031736657247,0 days 09:08:40.950942
380,378.0,nadam,msle,selu,relu,50.0,32.0,1.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
381,379.0,nadam,msle,selu,relu,50.0,32.0,1.0,1.0,5.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
382,380.0,nadam,msle,selu,relu,50.0,32.0,1.0,1.0,10.0,0.0,94.81269073486328,6484154908672.0,1634224.625,99.99223327636719,0.9999999403953552,2546400.5,94.81269073486328,0.5289031736657247,0 days 09:08:40.950942
383,381.0,nadam,msle,selu,relu,50.0,32.0,5.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
384,382.0,nadam,msle,selu,relu,50.0,32.0,5.0,1.0,5.0,0.0,24.69356918334961,6410236067840.0,1620269.25,98.91791534423828,1.0,2531844.5,24.69356918334961,0.5289031736657247,0 days 09:08:40.950942
385,383.0,nadam,msle,selu,relu,50.0,32.0,5.0,1.0,10.0,0.0,22.35512924194336,6389709668352.0,1616351.5,98.61614227294922,1.0,2527787.5,22.35512924194336,0.5289031736657247,0 days 09:08:40.950942
386,384.0,nadam,msle,selu,relu,50.0,32.0,10.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
387,385.0,nadam,msle,selu,relu,50.0,32.0,10.0,1.0,5.0,0.0,20.26210594177246,6364756180992.0,1611583.125,98.2504653930664,1.0,2522846.75,20.26210594177246,0.5289031736657247,0 days 09:08:40.950942
388,386.0,nadam,msle,selu,relu,50.0,32.0,10.0,1.0,10.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
389,387.0,nadam,msle,selu,relu,50.0,100.0,1.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
390,388.0,nadam,msle,selu,relu,50.0,100.0,1.0,1.0,5.0,0.0,131.22955322265625,6484346798080.0,1634283.625,99.99870300292969,1.0,2546438.0,131.22955322265625,0.5289031736657247,0 days 09:08:40.950942
391,389.0,nadam,msle,selu,relu,50.0,100.0,1.0,1.0,10.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
392,390.0,nadam,msle,selu,relu,50.0,100.0,5.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
393,391.0,nadam,msle,selu,relu,50.0,100.0,5.0,1.0,5.0,0.0,129.3748321533203,6484342603776.0,1634282.25,99.99858856201172,1.0,2546437.25,129.3748321533203,0.5289031736657247,0 days 09:08:40.950942
394,392.0,nadam,msle,selu,relu,50.0,100.0,5.0,1.0,10.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
395,393.0,nadam,msle,selu,relu,50.0,100.0,10.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
396,394.0,nadam,msle,selu,relu,50.0,100.0,10.0,1.0,5.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
397,395.0,nadam,msle,selu,relu,50.0,100.0,10.0,1.0,10.0,0.0,31.698392868041992,6446099464192.0,1627088.375,99.44456481933594,1.0,2538917.0,31.698392868041992,0.5289031736657247,0 days 09:08:40.950942
398,396.0,nadam,msle,selu,relu,100.0,1.0,1.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
399,397.0,nadam,msle,selu,relu,100.0,1.0,1.0,1.0,5.0,0.0,0.6810039281845093,6375226212352.0,1133679.875,81.58354949951172,1.0,2524921.0,0.6810039281845093,0.5289031736657247,0 days 09:08:40.950942
400,398.0,nadam,msle,selu,relu,100.0,1.0,1.0,1.0,10.0,0.0,0.6927735805511475,6541621067776.0,1145191.75,82.80120849609375,1.0,2557659.25,0.6927735805511475,0.5289031736657247,0 days 09:08:40.950942
401,399.0,nadam,msle,selu,relu,100.0,1.0,5.0,1.0,1.0,0.0,0.6871363520622253,6439173619712.0,1138188.375,82.02965545654297,1.0,2537552.75,0.6871363520622253,0.5289031736657247,0 days 09:08:40.950942
402,400.0,nadam,msle,selu,relu,100.0,1.0,5.0,1.0,5.0,0.0,0.6671779155731201,6168051187712.0,1119258.0,80.0326919555664,1.0,2483556.25,0.6671779155731201,0.5289031736657247,0 days 09:08:40.950942
403,401.0,nadam,msle,selu,relu,100.0,1.0,5.0,1.0,10.0,0.0,0.5968035459518433,5362957156352.0,1057736.375,73.95392608642578,1.0,2315806.0,0.5968035459518433,0.5289031736657247,0 days 09:08:40.950942
404,402.0,nadam,msle,selu,relu,100.0,1.0,10.0,1.0,1.0,0.0,59.49325942993164,6482603540480.0,1633750.25,99.94010925292969,1.0,2546095.75,59.49325942993164,0.5289031736657247,0 days 09:08:40.950942
405,403.0,nadam,msle,selu,relu,100.0,1.0,10.0,1.0,5.0,0.0,0.6348474621772766,5775714418688.0,1090384.625,77.0901870727539,1.0,2403271.5,0.6348474621772766,0.5289031736657247,0 days 09:08:40.950942
406,404.0,nadam,msle,selu,relu,100.0,1.0,10.0,1.0,10.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
407,405.0,nadam,msle,selu,relu,100.0,10.0,1.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
408,406.0,nadam,msle,selu,relu,100.0,10.0,1.0,1.0,5.0,0.0,0.7655735611915588,5746948833280.0,1097320.625,75.72474670410156,1.0,2397279.5,0.7655735611915588,0.5289031736657247,0 days 09:08:40.950942
409,407.0,nadam,msle,selu,relu,100.0,10.0,1.0,1.0,10.0,0.0,31.425613403320312,6469526749184.0,1629742.625,99.49972534179688,0.9999999403953552,2543526.5,31.425613403320312,0.5289031736657247,0 days 09:08:40.950942
410,408.0,nadam,msle,selu,relu,100.0,10.0,5.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
411,409.0,nadam,msle,selu,relu,100.0,10.0,5.0,1.0,5.0,0.0,1.7542588710784912,4271047966720.0,1125363.375,63.36701202392578,1.0,2066651.375,1.7542588710784912,0.5289031736657247,0 days 09:08:40.950942
412,410.0,nadam,msle,selu,relu,100.0,10.0,5.0,1.0,10.0,0.0,0.7314473390579224,6857705914368.0,1167298.375,84.85855102539062,1.0,2618722.25,0.7314473390579224,0.5289031736657247,0 days 09:08:40.950942
413,411.0,nadam,msle,selu,relu,100.0,10.0,10.0,1.0,1.0,0.0,0.7488990426063538,6097407574016.0,1118942.375,78.6788558959961,1.0,2469293.0,0.7488990426063538,0.5289031736657247,0 days 09:08:40.950942
414,412.0,nadam,msle,selu,relu,100.0,10.0,10.0,1.0,5.0,0.0,0.729284405708313,6889031073792.0,1169327.875,85.1292495727539,1.0,2624696.5,0.729284405708313,0.5289031736657247,0 days 09:08:40.950942
415,413.0,nadam,msle,selu,relu,100.0,10.0,10.0,1.0,10.0,0.0,0.7253072261810303,6882175483904.0,1168777.625,85.12266540527344,1.0,2623390.0,0.7253072261810303,0.5289031736657247,0 days 09:08:40.950942
416,414.0,nadam,msle,selu,relu,100.0,32.0,1.0,1.0,1.0,0.0,130.38877868652344,6484345225216.0,1634283.25,99.9986572265625,0.9999999403953552,2546437.75,130.38877868652344,0.5289031736657247,0 days 09:08:40.950942
417,415.0,nadam,msle,selu,relu,100.0,32.0,1.0,1.0,5.0,0.0,80.3068618774414,6483879133184.0,1634140.375,99.98297119140625,0.9999999403953552,2546346.25,80.3068618774414,0.5289031736657247,0 days 09:08:40.950942
418,416.0,nadam,msle,selu,relu,100.0,32.0,1.0,1.0,10.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
419,417.0,nadam,msle,selu,relu,100.0,32.0,5.0,1.0,1.0,0.0,130.95156860351562,6484345749504.0,1634283.375,99.99868774414062,1.0,2546437.75,130.95156860351562,0.5289031736657247,0 days 09:08:40.950942
420,418.0,nadam,msle,selu,relu,100.0,32.0,5.0,1.0,5.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
421,419.0,nadam,msle,selu,relu,100.0,32.0,5.0,1.0,10.0,0.0,6.934593200683594,5725687906304.0,1479631.5,88.0492935180664,1.0,2392841.0,6.934593200683594,0.5289031736657247,0 days 09:08:40.950942
422,420.0,nadam,msle,selu,relu,100.0,32.0,10.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
423,421.0,nadam,msle,selu,relu,100.0,32.0,10.0,1.0,5.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
424,422.0,nadam,msle,selu,relu,100.0,32.0,10.0,1.0,10.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
425,423.0,nadam,msle,selu,relu,100.0,100.0,1.0,1.0,1.0,0.0,149.53753662109375,6484369342464.0,1634290.375,99.99946594238281,1.0,2546442.5,149.53753662109375,0.5289031736657247,0 days 09:08:40.950942
426,424.0,nadam,msle,selu,relu,100.0,100.0,1.0,1.0,5.0,0.0,110.0649642944336,6484279689216.0,1634262.625,99.99642181396484,0.9999999403953552,2546425.0,110.0649642944336,0.5289031736657247,0 days 09:08:40.950942
427,425.0,nadam,msle,selu,relu,100.0,100.0,1.0,1.0,10.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
428,426.0,nadam,msle,selu,relu,100.0,100.0,5.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
429,427.0,nadam,msle,selu,relu,100.0,100.0,5.0,1.0,5.0,0.0,34.13212203979492,6453498216448.0,1628484.5,99.55206298828125,1.0,2540373.75,34.13212203979492,0.5289031736657247,0 days 09:08:40.950942
430,428.0,nadam,msle,selu,relu,100.0,100.0,5.0,1.0,10.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
431,429.0,nadam,msle,selu,relu,100.0,100.0,10.0,1.0,1.0,0.0,37.146366119384766,6460437168128.0,1629793.5,99.65298461914062,1.0,2541739.0,37.146366119384766,0.5289031736657247,0 days 09:08:40.950942
432,430.0,nadam,msle,selu,relu,100.0,100.0,10.0,1.0,5.0,0.0,38.70083999633789,6463331762176.0,1630337.375,99.6948013305664,1.0,2542308.25,38.70083999633789,0.5289031736657247,0 days 09:08:40.950942
433,431.0,nadam,msle,selu,relu,100.0,100.0,10.0,1.0,10.0,0.0,24.742542266845703,6410549592064.0,1620331.375,98.92288970947266,1.0,2531906.25,24.742542266845703,0.5289031736657247,0 days 09:08:40.950942
434,432.0,adam,mse,relu,relu,50.0,1.0,1.0,1.0,1.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
435,433.0,adam,mse,relu,relu,50.0,1.0,1.0,1.0,5.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
436,434.0,adam,mse,relu,relu,50.0,1.0,1.0,1.0,10.0,0.0,4215553392640.0,4215553392640.0,1023469.75,61.1336784362793,1.0,2053181.25,0.990692675113678,0.5289031736657247,0 days 09:08:40.950942
437,435.0,adam,mse,relu,relu,50.0,1.0,5.0,1.0,1.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
438,436.0,adam,mse,relu,relu,50.0,1.0,5.0,1.0,5.0,0.0,4365403815936.0,4365403815936.0,1016511.375,62.54201126098633,1.0,2089354.875,0.8826028108596802,0.5289031736657247,0 days 09:08:40.950942
439,437.0,adam,mse,relu,relu,50.0,1.0,5.0,1.0,10.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
440,438.0,adam,mse,relu,relu,50.0,1.0,10.0,1.0,1.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
441,439.0,adam,mse,relu,relu,50.0,1.0,10.0,1.0,5.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
442,440.0,adam,mse,relu,relu,50.0,1.0,10.0,1.0,10.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
443,441.0,adam,mse,relu,relu,50.0,10.0,1.0,1.0,1.0,0.0,6310503907328.0,6310503907328.0,1600962.875,97.4222183227539,1.0,2512071.75,16.886863708496094,0.5289031736657247,0 days 09:08:40.950942
444,442.0,adam,mse,relu,relu,50.0,10.0,1.0,1.0,5.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
445,443.0,adam,mse,relu,relu,50.0,10.0,1.0,1.0,10.0,0.0,5874480840704.0,5874480840704.0,1511012.5,90.47517395019531,1.0,2423732.75,8.099396705627441,0.5289031736657247,0 days 09:08:40.950942
446,444.0,adam,mse,relu,relu,50.0,10.0,5.0,1.0,1.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
447,445.0,adam,mse,relu,relu,50.0,10.0,5.0,1.0,5.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
448,446.0,adam,mse,relu,relu,50.0,10.0,5.0,1.0,10.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
449,447.0,adam,mse,relu,relu,50.0,10.0,10.0,1.0,1.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
450,448.0,adam,mse,relu,relu,50.0,10.0,10.0,1.0,5.0,0.0,6050778447872.0,6050778447872.0,1548613.375,93.37855529785156,1.0,2459833.0,10.202634811401367,0.5289031736657247,0 days 09:08:40.950942
451,449.0,adam,mse,relu,relu,50.0,10.0,10.0,1.0,10.0,0.0,4352158728192.0,4352158728192.0,1153460.625,64.66698455810547,1.0,2086182.875,1.9203604459762573,0.5289031736657247,0 days 09:08:40.950942
452,450.0,adam,mse,relu,relu,50.0,32.0,1.0,1.0,1.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
453,451.0,adam,mse,relu,relu,50.0,32.0,1.0,1.0,5.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
454,452.0,adam,mse,relu,relu,50.0,32.0,1.0,1.0,10.0,0.0,6289062625280.0,6289062625280.0,1596850.75,97.11198425292969,1.0,2507800.25,16.051450729370117,0.5289031736657247,0 days 09:08:40.950942
455,453.0,adam,mse,relu,relu,50.0,32.0,5.0,1.0,1.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
456,454.0,adam,mse,relu,relu,50.0,32.0,5.0,1.0,5.0,0.0,6202504249344.0,6202504249344.0,1579707.625,95.7898178100586,1.0,2490482.75,13.242379188537598,0.5289031736657247,0 days 09:08:40.950942
457,455.0,adam,mse,relu,relu,50.0,32.0,5.0,1.0,10.0,0.0,6247998291968.0,6247998291968.0,1588737.875,96.48418426513672,1.0,2499599.75,14.535616874694824,0.5289031736657247,0 days 09:08:40.950942
458,456.0,adam,mse,relu,relu,50.0,32.0,10.0,1.0,1.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
459,457.0,adam,mse,relu,relu,50.0,32.0,10.0,1.0,5.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
460,458.0,adam,mse,relu,relu,50.0,32.0,10.0,1.0,10.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
461,459.0,adam,mse,relu,relu,50.0,100.0,1.0,1.0,1.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
462,460.0,adam,mse,relu,relu,50.0,100.0,1.0,1.0,5.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
463,461.0,adam,mse,relu,relu,50.0,100.0,1.0,1.0,10.0,0.0,6470163234816.0,6470163234816.0,1631626.625,99.7944564819336,1.0,2543651.5,43.76668930053711,0.5289031736657247,0 days 09:08:40.950942
464,462.0,adam,mse,relu,relu,50.0,100.0,5.0,1.0,1.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
465,463.0,adam,mse,relu,relu,50.0,100.0,5.0,1.0,5.0,0.0,6465521188864.0,6465521188864.0,1630752.5,99.72702026367188,1.0,2542739.0,40.11354446411133,0.5289031736657247,0 days 09:08:40.950942
466,464.0,adam,mse,relu,relu,50.0,100.0,5.0,1.0,10.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
467,465.0,adam,mse,relu,relu,50.0,100.0,10.0,1.0,1.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
468,466.0,adam,mse,relu,relu,50.0,100.0,10.0,1.0,5.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
469,467.0,adam,mse,relu,relu,50.0,100.0,10.0,1.0,10.0,0.0,6334992875520.0,6334992875520.0,1605832.75,97.80714416503906,1.0,2516941.25,18.31236457824707,0.5289031736657247,0 days 09:08:40.950942
470,468.0,adam,mse,relu,relu,100.0,1.0,1.0,1.0,1.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
471,469.0,adam,mse,relu,relu,100.0,1.0,1.0,1.0,5.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
472,470.0,adam,mse,relu,relu,100.0,1.0,1.0,1.0,10.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
473,471.0,adam,mse,relu,relu,100.0,1.0,5.0,1.0,1.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
474,472.0,adam,mse,relu,relu,100.0,1.0,5.0,1.0,5.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
475,473.0,adam,mse,relu,relu,100.0,1.0,5.0,1.0,10.0,0.0,4544201228288.0,4544201228288.0,1014887.9375,64.30976104736328,1.0,2131713.25,0.7732966542243958,0.5289031736657247,0 days 09:08:40.950942
476,474.0,adam,mse,relu,relu,100.0,1.0,10.0,1.0,1.0,0.0,4520040464384.0,4520040464384.0,1016224.6875,64.08540344238281,1.0,2126038.75,0.797640323638916,0.5289031736657247,0 days 09:08:40.950942
477,475.0,adam,mse,relu,relu,100.0,1.0,10.0,1.0,5.0,0.0,4452179771392.0,4452179771392.0,1015976.3125,63.39548110961914,1.0,2110019.0,0.8314022421836853,0.5289031736657247,0 days 09:08:40.950942
478,476.0,adam,mse,relu,relu,100.0,1.0,10.0,1.0,10.0,0.0,4541003071488.0,4541003071488.0,1014212.5,64.26971435546875,1.0,2130963.0,0.7691830396652222,0.5289031736657247,0 days 09:08:40.950942
479,477.0,adam,mse,relu,relu,100.0,10.0,1.0,1.0,1.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
480,478.0,adam,mse,relu,relu,100.0,10.0,1.0,1.0,5.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
481,479.0,adam,mse,relu,relu,100.0,10.0,1.0,1.0,10.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
482,480.0,adam,mse,relu,relu,100.0,10.0,5.0,1.0,1.0,0.0,5683233685504.0,5683233685504.0,1470344.125,87.26822662353516,1.0,2383953.25,6.544490337371826,0.5289031736657247,0 days 09:08:40.950942
483,481.0,adam,mse,relu,relu,100.0,10.0,5.0,1.0,5.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
484,482.0,adam,mse,relu,relu,100.0,10.0,5.0,1.0,10.0,0.0,4156635742208.0,4156635742208.0,1064147.5,61.061378479003906,1.0,2038782.875,1.3148897886276245,0.5289031736657247,0 days 09:08:40.950942
485,483.0,adam,mse,relu,relu,100.0,10.0,10.0,1.0,1.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
486,484.0,adam,mse,relu,relu,100.0,10.0,10.0,1.0,5.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
487,485.0,adam,mse,relu,relu,100.0,10.0,10.0,1.0,10.0,0.0,4184790269952.0,4184790269952.0,1037809.5,61.18233871459961,1.0,2045676.0,1.1194262504577637,0.5289031736657247,0 days 09:08:40.950942
488,486.0,adam,mse,relu,relu,100.0,32.0,1.0,1.0,1.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
489,487.0,adam,mse,relu,relu,100.0,32.0,1.0,1.0,5.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
490,488.0,adam,mse,relu,relu,100.0,32.0,1.0,1.0,10.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
491,489.0,adam,mse,relu,relu,100.0,32.0,5.0,1.0,1.0,0.0,6274562392064.0,6274562392064.0,1593993.75,96.8908462524414,1.0,2504907.75,15.472683906555176,0.5289031736657247,0 days 09:08:40.950942
492,490.0,adam,mse,relu,relu,100.0,32.0,5.0,1.0,5.0,0.0,5820062367744.0,5820062367744.0,1499156.625,89.57318115234375,1.0,2412480.5,7.640696048736572,0.5289031736657247,0 days 09:08:40.950942
493,491.0,adam,mse,relu,relu,100.0,32.0,5.0,1.0,10.0,0.0,5964720766976.0,5964720766976.0,1530569.5,91.9928970336914,1.0,2442277.75,9.089411735534668,0.5289031736657247,0 days 09:08:40.950942
494,492.0,adam,mse,relu,relu,100.0,32.0,10.0,1.0,1.0,0.0,6089194078208.0,6089194078208.0,1556678.25,94.01107025146484,1.0,2467629.25,10.863777160644531,0.5289031736657247,0 days 09:08:40.950942
495,493.0,adam,mse,relu,relu,100.0,32.0,10.0,1.0,5.0,0.0,5068768673792.0,5068768673792.0,1342281.375,77.22953796386719,1.0,2251392.5,3.775498390197754,0.5289031736657247,0 days 09:08:40.950942
