,model_num,optimizer,loss_fn,activation_fn,output_activation_fn,epochs,batch_size,neurons_in_inputlayer,num_hiddenlayer,neurons_in_hiddenlayer,num_dropout_layers,loss,mse_test,mae_test,mape_test,cosine_similarity_test,rmse_test,msle_test,validation_split,input_dimensions,corr,total_runtime
461,461.0,adam,mse,relu,relu,50.0,100.0,1.0,1.0,10.0,0.0,4781298941952.0,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
462,462.0,adam,mse,relu,relu,50.0,100.0,5.0,1.0,1.0,0.0,4560046260224.0,4560046260224.0,1516932.625,97.02011108398438,1.0,2135426.5,13.49389934539795,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
463,463.0,adam,mse,relu,relu,50.0,100.0,5.0,1.0,5.0,0.0,4249192497152.0,4249192497152.0,1457129.875,92.41393280029297,1.0,2061357.0,7.568453311920166,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
464,464.0,adam,mse,relu,relu,50.0,100.0,5.0,1.0,10.0,0.0,4781298941952.0,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
465,465.0,adam,mse,relu,relu,50.0,100.0,10.0,1.0,1.0,0.0,4781298941952.0,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
466,466.0,adam,mse,relu,relu,50.0,100.0,10.0,1.0,5.0,0.0,3264447250432.0,3264447250432.0,1245967.75,76.17428588867188,1.0,1806778.125,2.655503988265991,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
467,467.0,adam,mse,relu,relu,50.0,100.0,10.0,1.0,10.0,0.0,2856835612672.0,2856835612672.0,1155543.75,70.24381256103516,1.0,1690217.625,1.9510483741760254,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
468,468.0,adam,mse,relu,relu,100.0,1.0,1.0,1.0,1.0,0.0,4781298941952.0,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
469,469.0,adam,mse,relu,relu,100.0,1.0,1.0,1.0,5.0,0.0,4781298941952.0,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
470,470.0,adam,mse,relu,relu,100.0,1.0,1.0,1.0,10.0,0.0,4781298941952.0,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
471,471.0,adam,mse,relu,relu,100.0,1.0,5.0,1.0,1.0,0.0,4781298941952.0,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
472,472.0,adam,mse,relu,relu,100.0,1.0,5.0,1.0,5.0,0.0,4781298941952.0,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
473,473.0,adam,mse,relu,relu,100.0,1.0,5.0,1.0,10.0,0.0,691239911424.0,691239911424.0,522301.34375,44.9105110168457,1.0,831408.375,0.22718951106071472,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
474,474.0,adam,mse,relu,relu,100.0,1.0,10.0,1.0,1.0,0.0,651917852672.0,651917852672.0,502821.28125,41.892417907714844,1.0,807414.3125,0.21284329891204834,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
475,475.0,adam,mse,relu,relu,100.0,1.0,10.0,1.0,5.0,0.0,4781298941952.0,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
476,476.0,adam,mse,relu,relu,100.0,1.0,10.0,1.0,10.0,0.0,649722593280.0,649722593280.0,498085.5,41.04351043701172,1.0,806053.6875,0.20973007380962372,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
477,477.0,adam,mse,relu,relu,100.0,10.0,1.0,1.0,1.0,0.0,4781298941952.0,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
478,478.0,adam,mse,relu,relu,100.0,10.0,1.0,1.0,5.0,0.0,4781298941952.0,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
479,479.0,adam,mse,relu,relu,100.0,10.0,1.0,1.0,10.0,0.0,4781298941952.0,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
480,480.0,adam,mse,relu,relu,100.0,10.0,5.0,1.0,1.0,0.0,4781298941952.0,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
481,481.0,adam,mse,relu,relu,100.0,10.0,5.0,1.0,5.0,0.0,4781298941952.0,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
482,482.0,adam,mse,relu,relu,100.0,10.0,5.0,1.0,10.0,0.0,692711587840.0,692711587840.0,526613.75,45.49014663696289,1.0,832293.0,0.23090143501758575,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
483,483.0,adam,mse,relu,relu,100.0,10.0,10.0,1.0,1.0,0.0,723643858944.0,723643858944.0,540597.75,47.93925857543945,1.0,850672.5625,0.24216599762439728,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
484,484.0,adam,mse,relu,relu,100.0,10.0,10.0,1.0,5.0,0.0,680981561344.0,680981561344.0,519018.625,43.82349395751953,1.0,825216.0625,0.2247002273797989,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
485,485.0,adam,mse,relu,relu,100.0,10.0,10.0,1.0,10.0,0.0,673146404864.0,673146404864.0,515468.40625,43.451393127441406,1.0,820455.0,0.2227698713541031,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
486,486.0,adam,mse,relu,relu,100.0,32.0,1.0,1.0,1.0,0.0,4781298941952.0,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
487,487.0,adam,mse,relu,relu,100.0,32.0,1.0,1.0,5.0,0.0,1367354507264.0,1367354507264.0,708741.1875,43.225189208984375,1.0,1169339.375,0.4468221366405487,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
488,488.0,adam,mse,relu,relu,100.0,32.0,1.0,1.0,10.0,0.0,825396822016.0,825396822016.0,553119.75,41.36301803588867,1.0,908513.5,0.25035709142684937,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
489,489.0,adam,mse,relu,relu,100.0,32.0,5.0,1.0,1.0,0.0,1012705656832.0,1012705656832.0,606571.9375,40.198673248291016,1.0,1006332.75,0.31105318665504456,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
490,490.0,adam,mse,relu,relu,100.0,32.0,5.0,1.0,5.0,0.0,4781298941952.0,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
491,491.0,adam,mse,relu,relu,100.0,32.0,5.0,1.0,10.0,0.0,714028810240.0,714028810240.0,534356.1875,45.532188415527344,1.0,845002.25,0.23455710709095,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
492,492.0,adam,mse,relu,relu,100.0,32.0,10.0,1.0,1.0,0.0,4781298941952.0,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
493,493.0,adam,mse,relu,relu,100.0,32.0,10.0,1.0,5.0,0.0,703493898240.0,703493898240.0,526592.5625,44.09990310668945,1.0,838745.4375,0.22863386571407318,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
494,494.0,adam,mse,relu,relu,100.0,32.0,10.0,1.0,10.0,0.0,727630282752.0,727630282752.0,536466.25,45.50119400024414,1.0,853012.5,0.23500685393810272,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
495,495.0,adam,mse,relu,relu,100.0,100.0,1.0,1.0,1.0,0.0,4781298941952.0,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
496,496.0,adam,mse,relu,relu,100.0,100.0,1.0,1.0,5.0,0.0,3715833790464.0,3715833790464.0,1351157.5,84.43902587890625,1.0,1927649.75,4.184627532958984,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
497,497.0,adam,mse,relu,relu,100.0,100.0,1.0,1.0,10.0,0.0,4781298941952.0,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
498,498.0,adam,mse,relu,relu,100.0,100.0,5.0,1.0,1.0,0.0,4781298941952.0,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
499,499.0,adam,mse,relu,relu,100.0,100.0,5.0,1.0,5.0,0.0,1419072110592.0,1419072110592.0,746906.875,45.34965896606445,1.0,1191248.125,0.5432628393173218,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
500,500.0,adam,mse,relu,relu,100.0,100.0,5.0,1.0,10.0,0.0,1564375252992.0,1564375252992.0,796983.9375,48.03679275512695,1.0,1250749.875,0.6443963050842285,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
501,501.0,adam,mse,relu,relu,100.0,100.0,10.0,1.0,1.0,0.0,4781298941952.0,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
502,502.0,adam,mse,relu,relu,100.0,100.0,10.0,1.0,5.0,0.0,1557504983040.0,1557504983040.0,786677.3125,47.2264518737793,1.0,1248000.375,0.606079638004303,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
503,503.0,adam,mse,relu,relu,100.0,100.0,10.0,1.0,10.0,0.0,748166119424.0,748166119424.0,537988.3125,41.445716857910156,1.0,864965.9375,0.2379179298877716,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
504,504.0,adam,mse,selu,relu,50.0,1.0,1.0,1.0,1.0,0.0,4780935086080.0,4780935086080.0,1556599.125,99.98697662353516,1.0,2186535.0,85.25199127197266,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
505,505.0,adam,mse,selu,relu,50.0,1.0,1.0,1.0,5.0,0.0,4730029342720.0,4730029342720.0,1540212.875,98.16436004638672,0.993852436542511,2174863.0,19.682607650756836,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
506,506.0,adam,mse,selu,relu,50.0,1.0,1.0,1.0,10.0,0.0,4745453371392.0,4745453371392.0,1545196.125,98.71863555908203,0.9938523769378662,2178406.25,22.85431671142578,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
507,507.0,adam,mse,selu,relu,50.0,1.0,5.0,1.0,1.0,0.0,668969205760.0,668969205760.0,511677.4375,42.61224365234375,1.0,817905.375,0.2201593518257141,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
508,508.0,adam,mse,selu,relu,50.0,1.0,5.0,1.0,5.0,0.0,680749694976.0,680749694976.0,518528.1875,44.171287536621094,1.0,825075.5625,0.22530655562877655,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
509,509.0,adam,mse,selu,relu,50.0,1.0,5.0,1.0,10.0,0.0,692071825408.0,692071825408.0,520233.5625,44.34532928466797,1.0,831908.5625,0.22528666257858276,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
510,510.0,adam,mse,selu,relu,50.0,1.0,10.0,1.0,1.0,0.0,4781298941952.0,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
511,511.0,adam,mse,selu,relu,50.0,1.0,10.0,1.0,5.0,0.0,4781298941952.0,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
512,512.0,adam,mse,selu,relu,50.0,1.0,10.0,1.0,10.0,0.0,663104192512.0,663104192512.0,505417.15625,41.69709014892578,1.0,814312.125,0.216502845287323,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
513,513.0,adam,mse,selu,relu,50.0,10.0,1.0,1.0,1.0,0.0,2331854241792.0,2331854241792.0,984727.0625,57.5571174621582,1.0,1527041.0,1.0482978820800781,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
514,514.0,adam,mse,selu,relu,50.0,10.0,1.0,1.0,5.0,0.0,1551074852864.0,1551074852864.0,746842.625,44.84092712402344,1.0,1245421.5,0.48367801308631897,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
515,515.0,adam,mse,selu,relu,50.0,10.0,1.0,1.0,10.0,0.0,4781298941952.0,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
516,516.0,adam,mse,selu,relu,50.0,10.0,5.0,1.0,1.0,0.0,4781298941952.0,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
517,517.0,adam,mse,selu,relu,50.0,10.0,5.0,1.0,5.0,0.0,735110365184.0,735110365184.0,549364.4375,49.57717514038086,1.0,857385.75,0.2504517436027527,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
518,518.0,adam,mse,selu,relu,50.0,10.0,5.0,1.0,10.0,0.0,731794702336.0,731794702336.0,543955.5625,48.43437576293945,1.0,855450.0,0.2445053607225418,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
519,519.0,adam,mse,selu,relu,50.0,10.0,10.0,1.0,1.0,0.0,751708536832.0,751708536832.0,553291.375,50.01094055175781,1.0,867011.25,0.25361818075180054,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
520,520.0,adam,mse,selu,relu,50.0,10.0,10.0,1.0,5.0,0.0,4781298941952.0,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
521,521.0,adam,mse,selu,relu,50.0,10.0,10.0,1.0,10.0,0.0,708721639424.0,708721639424.0,533730.3125,46.533260345458984,1.0,841856.0625,0.23612891137599945,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
522,522.0,adam,mse,selu,relu,50.0,32.0,1.0,1.0,1.0,0.0,4781273776128.0,4781273776128.0,1556707.625,99.99907684326172,1.0,2186612.5,138.65350341796875,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
523,523.0,adam,mse,selu,relu,50.0,32.0,1.0,1.0,5.0,0.0,4781005864960.0,4781005864960.0,1556621.5,99.98950958251953,1.0,2186551.25,89.22931671142578,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
524,524.0,adam,mse,selu,relu,50.0,32.0,1.0,1.0,10.0,0.0,4780759449600.0,4780759449600.0,1556542.75,99.98066711425781,0.9999999403953552,2186494.75,78.18566131591797,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
525,525.0,adam,mse,selu,relu,50.0,32.0,5.0,1.0,1.0,0.0,4781277970432.0,4781277970432.0,1556709.125,99.99923706054688,0.993852436542511,2186613.25,142.76803588867188,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
526,526.0,adam,mse,selu,relu,50.0,32.0,5.0,1.0,5.0,0.0,4781298941952.0,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
527,527.0,adam,mse,selu,relu,50.0,32.0,5.0,1.0,10.0,0.0,841610625024.0,841610625024.0,557325.875,40.18165969848633,1.0,917393.375,0.2587222456932068,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
528,528.0,adam,mse,selu,relu,50.0,32.0,10.0,1.0,1.0,0.0,2486519988224.0,2486519988224.0,1049213.75,62.616363525390625,1.0,1576870.375,1.3408558368682861,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
529,529.0,adam,mse,selu,relu,50.0,32.0,10.0,1.0,5.0,0.0,829030596608.0,829030596608.0,554333.9375,40.50014114379883,1.0,910511.1875,0.2549118399620056,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
530,530.0,adam,mse,selu,relu,50.0,32.0,10.0,1.0,10.0,0.0,1102012481536.0,1102012481536.0,633451.0625,40.695167541503906,1.0,1049767.875,0.3450930118560791,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
531,531.0,adam,mse,selu,relu,50.0,100.0,1.0,1.0,1.0,0.0,4649543794688.0,4649543794688.0,1532508.875,98.13846588134766,1.0,2156280.0,17.155548095703125,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
532,532.0,adam,mse,selu,relu,50.0,100.0,1.0,1.0,5.0,0.0,4781244416000.0,4781244416000.0,1556698.0,99.99797058105469,0.981557309627533,2186605.75,123.22476959228516,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
533,533.0,adam,mse,selu,relu,50.0,100.0,1.0,1.0,10.0,0.0,4781162102784.0,4781162102784.0,1556671.75,99.99508666992188,1.0,2186586.75,103.84144592285156,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
534,534.0,adam,mse,selu,relu,50.0,100.0,5.0,1.0,1.0,0.0,4557650788352.0,4557650788352.0,1515862.75,96.89984130859375,1.0,2134865.5,13.195202827453613,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
535,535.0,adam,mse,selu,relu,50.0,100.0,5.0,1.0,5.0,0.0,3963847442432.0,3963847442432.0,1399903.125,88.01297760009766,1.0,1990941.375,5.297569751739502,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
536,536.0,adam,mse,selu,relu,50.0,100.0,5.0,1.0,10.0,0.0,4781298941952.0,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
537,537.0,adam,mse,selu,relu,50.0,100.0,10.0,1.0,1.0,0.0,4781283737600.0,4781283737600.0,1556711.125,99.99946594238281,0.9897540807723999,2186614.75,149.84564208984375,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
538,538.0,adam,mse,selu,relu,50.0,100.0,10.0,1.0,5.0,0.0,3376570957824.0,3376570957824.0,1276581.375,78.76133728027344,1.0,1837544.875,3.040548801422119,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
539,539.0,adam,mse,selu,relu,50.0,100.0,10.0,1.0,10.0,0.0,3996386590720.0,3996386590720.0,1410004.5,89.02456665039062,1.0,1999096.5,5.691256046295166,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
540,540.0,adam,mse,selu,relu,100.0,1.0,1.0,1.0,1.0,0.0,4715959025664.0,4715959025664.0,1535604.625,97.64881896972656,0.9979507923126221,2171626.0,16.99976348876953,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
541,541.0,adam,mse,selu,relu,100.0,1.0,1.0,1.0,5.0,0.0,685182025728.0,685182025728.0,518655.8125,44.134483337402344,1.0,827757.25,0.22469507157802582,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
542,542.0,adam,mse,selu,relu,100.0,1.0,1.0,1.0,10.0,0.0,4470219472896.0,4470219472896.0,1453370.0,88.49015808105469,1.0,2114289.25,6.424128532409668,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
543,543.0,adam,mse,selu,relu,100.0,1.0,5.0,1.0,1.0,0.0,4780586434560.0,4780586434560.0,1556487.125,99.9744873046875,1.0,2186455.25,73.38988494873047,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
544,544.0,adam,mse,selu,relu,100.0,1.0,5.0,1.0,5.0,0.0,4781298941952.0,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
545,545.0,adam,mse,selu,relu,100.0,1.0,5.0,1.0,10.0,0.0,4781298941952.0,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
546,546.0,adam,mse,selu,relu,100.0,1.0,10.0,1.0,1.0,0.0,4780588531712.0,4780588531712.0,1556487.5,99.97457122802734,1.0,2186455.75,73.43781280517578,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
547,547.0,adam,mse,selu,relu,100.0,1.0,10.0,1.0,5.0,0.0,650355998720.0,650355998720.0,501948.15625,41.526878356933594,1.0,806446.5,0.21303200721740723,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
548,548.0,adam,mse,selu,relu,100.0,1.0,10.0,1.0,10.0,0.0,658599772160.0,658599772160.0,497520.375,41.373504638671875,1.0,811541.625,0.20884518325328827,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
549,549.0,adam,mse,selu,relu,100.0,10.0,1.0,1.0,1.0,0.0,4781298941952.0,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
550,550.0,adam,mse,selu,relu,100.0,10.0,1.0,1.0,5.0,0.0,721001185280.0,721001185280.0,541580.6875,48.314064025878906,1.0,849117.875,0.24323827028274536,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
551,551.0,adam,mse,selu,relu,100.0,10.0,1.0,1.0,10.0,0.0,725711323136.0,725711323136.0,541165.625,47.93931198120117,1.0,851886.9375,0.24177977442741394,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
552,552.0,adam,mse,selu,relu,100.0,10.0,5.0,1.0,1.0,0.0,701316202496.0,701316202496.0,523080.5625,44.087379455566406,1.0,837446.25,0.22566886246204376,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
553,553.0,adam,mse,selu,relu,100.0,10.0,5.0,1.0,5.0,0.0,701469229056.0,701469229056.0,529026.5,45.8199348449707,1.0,837537.625,0.23238730430603027,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
554,554.0,adam,mse,selu,relu,100.0,10.0,5.0,1.0,10.0,0.0,684322324480.0,684322324480.0,524292.9375,45.04251480102539,1.0,827237.75,0.22936446964740753,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
555,555.0,adam,mse,selu,relu,100.0,10.0,10.0,1.0,1.0,0.0,686782414848.0,686782414848.0,524630.25,44.74645233154297,0.9999999403953552,828723.375,0.2290606051683426,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
556,556.0,adam,mse,selu,relu,100.0,10.0,10.0,1.0,5.0,0.0,682237624320.0,682237624320.0,521839.5625,44.67665100097656,1.0,825976.75,0.22772334516048431,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
557,557.0,adam,mse,selu,relu,100.0,10.0,10.0,1.0,10.0,0.0,672283164672.0,672283164672.0,515931.40625,43.324615478515625,1.0,819928.75,0.22300681471824646,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
558,558.0,adam,mse,selu,relu,100.0,32.0,1.0,1.0,1.0,0.0,2513258676224.0,2513258676224.0,1054881.0,62.94858932495117,1.0,1585326.0,1.3618134260177612,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
559,559.0,adam,mse,selu,relu,100.0,32.0,1.0,1.0,5.0,0.0,4780787236864.0,4780787236864.0,1556551.5,99.98167419433594,1.0,2186501.25,79.11753845214844,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
560,560.0,adam,mse,selu,relu,100.0,32.0,1.0,1.0,10.0,0.0,4778919723008.0,4778919723008.0,1555951.375,99.91483306884766,0.9999999403953552,2186074.0,54.30764389038086,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
561,561.0,adam,mse,selu,relu,100.0,32.0,5.0,1.0,1.0,0.0,4781250707456.0,4781250707456.0,1556700.5,99.99825286865234,0.9918032884597778,2186607.0,125.67407989501953,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
562,562.0,adam,mse,selu,relu,100.0,32.0,5.0,1.0,5.0,0.0,4781298941952.0,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
563,563.0,adam,mse,selu,relu,100.0,32.0,5.0,1.0,10.0,0.0,726787293184.0,726787293184.0,537484.0625,46.299930572509766,1.0,852518.1875,0.2364562302827835,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
564,564.0,adam,mse,selu,relu,100.0,32.0,10.0,1.0,1.0,0.0,4781298941952.0,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
565,565.0,adam,mse,selu,relu,100.0,32.0,10.0,1.0,5.0,0.0,723933790208.0,723933790208.0,535336.0625,45.5518684387207,1.0,850843.0,0.23450955748558044,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
566,566.0,adam,mse,selu,relu,100.0,32.0,10.0,1.0,10.0,0.0,703662718976.0,703662718976.0,529307.9375,44.78656005859375,1.0,838846.0625,0.23139916360378265,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
567,567.0,adam,mse,selu,relu,100.0,100.0,1.0,1.0,1.0,0.0,4781226590208.0,4781226590208.0,1556692.75,99.99737548828125,0.9979507327079773,2186601.5,116.79308319091797,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
568,568.0,adam,mse,selu,relu,100.0,100.0,1.0,1.0,5.0,0.0,4781110722560.0,4781110722560.0,1556653.625,99.99298095703125,0.987704873085022,2186575.0,98.16666412353516,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
569,569.0,adam,mse,selu,relu,100.0,100.0,1.0,1.0,10.0,0.0,4781006389248.0,4781006389248.0,1556621.5,99.98945617675781,0.993852436542511,2186551.25,89.77577209472656,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
570,570.0,adam,mse,selu,relu,100.0,100.0,5.0,1.0,1.0,0.0,4185815252992.0,4185815252992.0,1443690.25,91.3121566772461,1.0,2045926.5,6.851569652557373,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
571,571.0,adam,mse,selu,relu,100.0,100.0,5.0,1.0,5.0,0.0,2968310513664.0,2968310513664.0,1180200.75,71.83258819580078,1.0,1722878.5,2.1173808574676514,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
572,572.0,adam,mse,selu,relu,100.0,100.0,5.0,1.0,10.0,0.0,1230575108096.0,1230575108096.0,691598.25,42.83050537109375,1.0,1109312.875,0.4532604217529297,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
573,573.0,adam,mse,selu,relu,100.0,100.0,10.0,1.0,1.0,0.0,3342458683392.0,3342458683392.0,1270401.5,78.3956298828125,1.0,1828239.25,2.979694128036499,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
574,574.0,adam,mse,selu,relu,100.0,100.0,10.0,1.0,5.0,0.0,1180514254848.0,1180514254848.0,672444.0,42.04937744140625,1.0,1086514.75,0.41806820034980774,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
575,575.0,adam,mse,selu,relu,100.0,100.0,10.0,1.0,10.0,0.0,744087879680.0,744087879680.0,537494.25,41.362823486328125,1.0,862605.3125,0.23815235495567322,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
576,576.0,adam,mae,relu,relu,50.0,1.0,1.0,1.0,1.0,0.0,497269.4375,635889188864.0,497269.4375,39.4304313659668,1.0,797426.625,0.21622918546199799,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
